viagem_id,rota_id,veiculo_id,transportadora_id,data_saida,data_chegada_prevista,data_chegada_real,distancia_km,lead_time_horas,tempo_estimado_horas,on_time,custo_frete,custo_por_km,carga_kg,teve_ocorrencia
4543,3,74,3,2025-03-30 17:00:00,2025-04-01 09:48:00,2025-04-01 09:23:32.946054310,1960,40.4,40.8,True,9608.43,4.9,23258,False
4544,12,123,4,2025-03-30 07:00:00,2025-04-02 03:48:00,2025-04-02 00:54:13.264260442,3300,65.9,68.8,True,10217.97,3.1,26323,False
4545,3,118,4,2025-03-30 09:00:00,2025-04-01 01:48:00,2025-04-01 05:08:19.323846482,1960,44.1,40.8,True,6866.69,3.5,17127,False
4546,12,110,4,2025-03-30 01:00:00,2025-04-01 21:48:00,2025-04-02 04:06:48.393111061,3300,75.1,68.8,True,13055.03,3.96,23780,False
4547,4,109,4,2025-03-30 07:00:00,2025-03-30 22:30:00,2025-03-31 00:35:35.535590059,900,17.6,15.5,True,3516.58,3.91,19313,False
4548,4,108,4,2025-03-30 11:00:00,2025-03-31 02:30:00,2025-03-30 23:40:35.561525667,900,12.7,15.5,True,3856.53,4.29,31747,False
4549,9,106,4,2025-03-30 00:00:00,2025-03-31 07:12:00,2025-03-31 03:43:33.845775604,1500,27.7,31.2,True,4828.43,3.22,5460,False
4550,9,125,4,2025-03-30 18:00:00,2025-04-01 01:12:00,2025-04-01 02:28:33.131525462,1500,32.5,31.2,True,5582.37,3.72,5650,False
4551,5,100,4,2025-03-30 10:00:00,2025-04-02 10:54:00,2025-04-03 02:05:20.013266883,3500,88.1,72.9,False,11526.0,3.29,32950,False
4552,12,119,4,2025-03-30 09:00:00,2025-04-02 05:48:00,2025-04-02 05:14:28.349489651,3300,68.2,68.8,True,13998.04,4.24,33110,False
4553,11,150,5,2025-03-30 01:00:00,2025-04-02 10:12:00,2025-04-02 09:38:59.543696333,3900,80.6,81.2,True,18063.87,4.63,14682,False
4554,1,134,5,2025-03-30 23:00:00,2025-03-31 06:24:00,2025-03-31 07:41:38.035935253,430,8.7,7.4,False,2248.82,5.23,24629,False
4555,9,126,5,2025-03-30 13:00:00,2025-03-31 20:12:00,2025-03-31 23:09:01.652216237,1500,34.2,31.2,True,6765.33,4.51,5772,False
4556,2,130,5,2025-03-30 05:00:00,2025-03-30 12:06:00,2025-03-30 10:40:11.546179883,410,5.7,7.1,True,2328.58,5.68,5125,False
4557,6,142,5,2025-03-30 10:00:00,2025-03-31 20:24:00,2025-04-01 03:58:07.984949154,1650,42.0,34.4,False,6748.01,4.09,7904,False
4558,5,8,1,2025-03-31 02:00:00,2025-04-03 02:54:00,2025-04-03 05:18:04.828798094,3500,75.3,72.9,True,14727.76,4.21,7777,False
4559,3,34,1,2025-03-31 07:00:00,2025-04-01 23:48:00,2025-04-02 01:26:56.978368909,1960,42.4,40.8,True,7966.91,4.06,25266,False
4560,4,16,1,2025-03-31 22:00:00,2025-04-01 13:30:00,2025-04-01 12:49:25.986014249,900,14.8,15.5,True,3287.05,3.65,4427,False
4561,8,1,1,2025-03-31 04:00:00,2025-04-01 01:36:00,2025-04-01 00:52:56.807273611,1250,20.9,21.6,True,5414.43,4.33,25269,False
4562,1,11,1,2025-03-31 06:00:00,2025-03-31 13:24:00,2025-03-31 13:47:36.807241558,430,7.8,7.4,True,1889.34,4.39,23213,False
4563,7,7,1,2025-03-31 14:00:00,2025-04-01 04:42:00,2025-04-01 04:24:22.879727373,850,14.4,14.7,True,4174.41,4.91,23667,False
4564,6,7,1,2025-03-31 09:00:00,2025-04-01 19:24:00,2025-04-01 20:43:53.198658505,1650,35.7,34.4,True,8336.07,5.05,23189,True
4565,4,62,2,2025-03-31 10:00:00,2025-04-01 01:30:00,2025-04-01 01:09:20.585381105,900,15.2,15.5,True,3919.68,4.36,13692,False
4566,7,60,2,2025-03-31 07:00:00,2025-03-31 21:42:00,2025-04-01 00:31:44.410152761,850,17.5,14.7,False,2934.27,3.45,5623,False
4567,1,42,2,2025-03-31 05:00:00,2025-03-31 12:24:00,2025-03-31 14:40:40.801461209,430,9.7,7.4,False,1603.75,3.73,23256,False
4568,3,47,2,2025-03-31 05:00:00,2025-04-01 21:48:00,2025-04-02 07:00:21.241277155,1960,50.0,40.8,False,5215.48,2.66,7696,False
4569,8,69,2,2025-03-31 20:00:00,2025-04-01 17:36:00,2025-04-01 14:59:31.667278660,1250,19.0,21.6,True,4000.8,3.2,25441,False
4570,4,44,2,2025-03-31 16:00:00,2025-04-01 07:30:00,2025-04-01 04:06:37.282151050,900,12.1,15.5,True,3387.54,3.76,7400,False
4571,2,62,2,2025-03-31 10:00:00,2025-03-31 17:06:00,2025-03-31 19:01:26.595279792,410,9.0,7.1,False,1141.48,2.78,21570,True
4572,7,52,2,2025-03-31 22:00:00,2025-04-01 12:42:00,2025-04-01 13:10:25.722739409,850,15.2,14.7,True,2646.12,3.11,30530,False
4573,1,49,2,2025-03-31 06:00:00,2025-03-31 13:24:00,2025-03-31 14:44:47.311063255,430,8.7,7.4,False,1488.27,3.46,21533,True
4574,3,51,2,2025-03-31 14:00:00,2025-04-02 06:48:00,2025-04-02 06:33:28.037233525,1960,40.6,40.8,True,7683.4,3.92,34252,False
4575,6,49,2,2025-03-31 14:00:00,2025-04-02 00:24:00,2025-04-02 04:27:49.254364502,1650,38.5,34.4,True,5303.72,3.21,33673,True
4576,7,68,2,2025-03-31 03:00:00,2025-03-31 17:42:00,2025-03-31 19:05:02.843449485,850,16.1,14.7,True,2913.16,3.43,23439,False
4577,12,80,3,2025-03-31 09:00:00,2025-04-03 05:48:00,2025-04-03 09:09:24.354590095,3300,72.2,68.8,True,17347.85,5.26,33388,False
4578,5,83,3,2025-03-31 23:00:00,2025-04-03 23:54:00,2025-04-04 04:51:20.582974592,3500,77.9,72.9,True,19251.07,5.5,23455,False
4579,10,95,3,2025-03-31 20:00:00,2025-04-02 12:36:00,2025-04-02 11:48:49.110699462,1950,39.8,40.6,True,10253.79,5.26,18910,True
4580,8,92,3,2025-03-31 17:00:00,2025-04-01 14:36:00,2025-04-01 15:37:52.297931267,1250,22.6,21.6,True,6354.85,5.08,14161,False
4581,8,92,3,2025-03-31 07:00:00,2025-04-01 04:36:00,2025-04-01 03:50:23.209614794,1250,20.8,21.6,True,5572.49,4.46,19743,False
4582,12,80,3,2025-03-31 06:00:00,2025-04-03 02:48:00,2025-04-03 01:30:16.478749356,3300,67.5,68.8,True,16528.08,5.01,35161,False
4583,2,88,3,2025-03-31 13:00:00,2025-03-31 20:06:00,2025-03-31 20:10:47.215162940,410,7.2,7.1,True,1952.18,4.76,22707,False
4584,4,88,3,2025-03-31 03:00:00,2025-03-31 18:30:00,2025-03-31 17:44:57.808807596,900,14.7,15.5,True,4851.3,5.39,23564,False
4585,6,77,3,2025-03-31 03:00:00,2025-04-01 13:24:00,2025-04-01 11:28:20.767612152,1650,32.5,34.4,True,9023.37,5.47,6633,True
4586,10,84,3,2025-03-31 02:00:00,2025-04-01 18:36:00,2025-04-01 18:57:05.815361030,1950,41.0,40.6,True,9612.37,4.93,6045,False
4587,6,105,4,2025-03-31 01:00:00,2025-04-01 11:24:00,2025-04-01 09:43:02.003641342,1650,32.7,34.4,True,6154.35,3.73,6824,False
4588,11,117,4,2025-03-31 23:00:00,2025-04-04 08:12:00,2025-04-03 20:33:23.712632011,3900,69.6,81.2,True,12210.38,3.13,5584,False
4589,9,121,4,2025-03-31 18:00:00,2025-04-02 01:12:00,2025-04-02 04:23:04.936643915,1500,34.4,31.2,True,5331.38,3.55,34232,False
4590,8,118,4,2025-03-31 13:00:00,2025-04-01 10:36:00,2025-04-01 11:58:40.734099901,1250,23.0,21.6,True,4968.92,3.98,17233,False
4591,10,122,4,2025-03-31 18:00:00,2025-04-02 10:36:00,2025-04-02 08:15:03.251160942,1950,38.3,40.6,True,7642.13,3.92,18651,False
4592,10,113,4,2025-03-31 03:00:00,2025-04-01 19:36:00,2025-04-01 15:18:25.986155308,1950,36.3,40.6,True,6556.77,3.36,7929,False
4593,10,110,4,2025-03-31 23:00:00,2025-04-02 15:36:00,2025-04-02 14:42:44.068329311,1950,39.7,40.6,True,6684.61,3.43,14478,True
4594,6,114,4,2025-03-31 00:00:00,2025-04-01 10:24:00,2025-04-01 07:26:06.324621583,1650,31.4,34.4,True,6874.97,4.17,15124,False
4595,5,147,5,2025-03-31 03:00:00,2025-04-03 03:54:00,2025-04-03 03:18:06.018434804,3500,72.3,72.9,True,15169.52,4.33,22516,False
4596,8,136,5,2025-03-31 12:00:00,2025-04-01 09:36:00,2025-04-01 11:13:58.297525093,1250,23.2,21.6,True,5983.92,4.79,5583,False
4597,9,149,5,2025-03-31 17:00:00,2025-04-02 00:12:00,2025-04-02 03:20:42.046134016,1500,34.3,31.2,True,7929.07,5.29,24433,False
4598,10,139,5,2025-03-31 19:00:00,2025-04-02 11:36:00,2025-04-01 23:50:34.776712057,1950,28.8,40.6,True,8570.28,4.4,26362,False
4599,5,130,5,2025-03-31 10:00:00,2025-04-03 10:54:00,2025-04-03 20:03:17.395160072,3500,82.1,72.9,True,16842.81,4.81,6438,False
4600,8,129,5,2025-03-31 16:00:00,2025-04-01 13:36:00,2025-04-01 16:47:47.089065453,1250,24.8,21.6,True,5747.26,4.6,5619,False
4601,7,144,5,2025-03-31 20:00:00,2025-04-01 10:42:00,2025-04-01 09:56:49.102262061,850,13.9,14.7,True,4114.37,4.84,4214,False
4602,8,148,5,2025-03-31 06:00:00,2025-04-01 03:36:00,2025-04-01 02:45:27.438058749,1250,20.8,21.6,True,5740.74,4.59,7973,False
4603,4,139,5,2025-03-31 04:00:00,2025-03-31 19:30:00,2025-03-31 22:20:28.416165485,900,18.3,15.5,False,4604.58,5.12,30250,False
4604,11,132,5,2025-03-31 13:00:00,2025-04-03 22:12:00,2025-04-04 07:25:34.884841417,3900,90.4,81.2,True,17793.35,4.56,7203,False
4605,9,26,1,2025-04-01 20:00:00,2025-04-03 03:12:00,2025-04-03 05:23:45.274885770,1500,33.4,31.2,True,6925.9,4.62,27007,False
4606,12,24,1,2025-04-01 23:00:00,2025-04-04 19:48:00,2025-04-04 14:23:30.880208172,3300,63.4,68.8,True,14057.92,4.26,7161,False
4607,11,28,1,2025-04-01 02:00:00,2025-04-04 11:12:00,2025-04-04 13:04:18.680120784,3900,83.1,81.2,True,15453.23,3.96,21103,False
4608,7,5,1,2025-04-01 06:00:00,2025-04-01 20:42:00,2025-04-01 21:59:59.125140024,850,16.0,14.7,True,3710.45,4.37,6234,False
4609,3,26,1,2025-04-01 06:00:00,2025-04-02 22:48:00,2025-04-02 21:55:36.354577267,1960,39.9,40.8,True,8776.78,4.48,24697,False
4610,9,25,1,2025-04-01 21:00:00,2025-04-03 04:12:00,2025-04-03 09:22:07.319764957,1500,36.4,31.2,False,7006.38,4.67,15139,False
4611,8,25,1,2025-04-01 03:00:00,2025-04-02 00:36:00,2025-04-02 02:37:10.014240392,1250,23.6,21.6,True,5198.8,4.16,15328,False
4612,4,14,1,2025-04-01 00:00:00,2025-04-01 15:30:00,2025-04-01 16:42:09.540545650,900,16.7,15.5,True,4099.61,4.56,6517,False
4613,8,19,1,2025-04-01 08:00:00,2025-04-02 05:36:00,2025-04-02 03:54:25.871436139,1250,19.9,21.6,True,5306.88,4.25,32080,False
4614,4,15,1,2025-04-01 01:00:00,2025-04-01 16:30:00,2025-04-01 16:36:23.627643829,900,15.6,15.5,True,3478.39,3.86,6140,False
4615,3,19,1,2025-04-01 00:00:00,2025-04-02 16:48:00,2025-04-02 16:20:45.343574359,1960,40.3,40.8,True,8627.79,4.4,33680,True
4616,7,36,1,2025-04-01 17:00:00,2025-04-02 07:42:00,2025-04-02 07:49:33.569550623,850,14.8,14.7,True,3141.16,3.7,26272,False
4617,2,39,1,2025-04-01 15:00:00,2025-04-01 22:06:00,2025-04-01 21:40:29.166011920,410,6.7,7.1,True,1678.44,4.09,20352,False
4618,11,23,1,2025-04-01 06:00:00,2025-04-04 15:12:00,2025-04-04 15:30:13.824806128,3900,81.5,81.2,True,14601.51,3.74,4467,False
4619,7,40,1,2025-04-01 17:00:00,2025-04-02 07:42:00,2025-04-02 08:45:36.196964830,850,15.8,14.7,True,3879.65,4.56,21246,False
4620,1,36,1,2025-04-01 23:00:00,2025-04-02 06:24:00,2025-04-02 06:50:27.462429268,430,7.8,7.4,True,1704.8,3.96,26764,False
4621,4,2,1,2025-04-01 09:00:00,2025-04-02 00:30:00,2025-04-02 01:52:25.818629047,900,16.9,15.5,True,3464.65,3.85,14049,False
4622,4,29,1,2025-04-01 03:00:00,2025-04-01 18:30:00,2025-04-01 18:35:47.768685263,900,15.6,15.5,True,4023.64,4.47,24582,True
4623,5,5,1,2025-04-01 22:00:00,2025-04-04 22:54:00,2025-04-04 21:46:36.183799875,3500,71.8,72.9,True,13120.67,3.75,5041,False
4624,3,54,2,2025-04-01 11:00:00,2025-04-03 03:48:00,2025-04-03 12:48:12.475310948,1960,49.8,40.8,False,6477.68,3.3,4065,False
4625,5,52,2,2025-04-01 21:00:00,2025-04-04 21:54:00,2025-04-04 18:56:27.272569732,3500,69.9,72.9,True,11156.91,3.19,20596,False
4626,3,58,2,2025-04-01 14:00:00,2025-04-03 06:48:00,2025-04-03 09:26:24.225114457,1960,43.4,40.8,True,7311.43,3.73,25147,True
4627,11,52,2,2025-04-01 01:00:00,2025-04-04 10:12:00,2025-04-04 21:41:09.286639947,3900,92.7,81.2,True,11340.9,2.91,31434,False
4628,10,66,2,2025-04-01 11:00:00,2025-04-03 03:36:00,2025-04-02 20:09:15.085782189,1950,33.2,40.6,True,6761.28,3.47,4946,False
4629,4,54,2,2025-04-01 11:00:00,2025-04-02 02:30:00,2025-04-02 04:29:18.015816108,900,17.5,15.5,True,3487.79,3.88,4653,True
4630,1,48,2,2025-04-01 13:00:00,2025-04-01 20:24:00,2025-04-01 22:08:44.945766393,430,9.1,7.4,False,1618.36,3.76,4644,False
4631,1,69,2,2025-04-01 14:00:00,2025-04-01 21:24:00,2025-04-01 23:15:52.840611794,430,9.3,7.4,False,1573.03,3.66,22173,False
4632,2,47,2,2025-04-01 10:00:00,2025-04-01 17:06:00,2025-04-01 19:33:19.977787577,410,9.6,7.1,False,1488.66,3.63,7123,False
4633,4,43,2,2025-04-01 07:00:00,2025-04-01 22:30:00,2025-04-02 02:05:37.333753871,900,19.1,15.5,False,3099.29,3.44,6901,False
4634,4,60,2,2025-04-01 06:00:00,2025-04-01 21:30:00,2025-04-02 06:26:47.603989005,900,24.4,15.5,False,3033.67,3.37,6208,False
4635,4,65,2,2025-04-01 07:00:00,2025-04-01 22:30:00,2025-04-01 23:57:40.916993571,900,17.0,15.5,True,2573.31,2.86,5247,False
4636,11,63,2,2025-04-01 13:00:00,2025-04-04 22:12:00,2025-04-04 19:31:41.827922296,3900,78.5,81.2,True,13029.35,3.34,22969,True
4637,7,75,3,2025-04-01 23:00:00,2025-04-02 13:42:00,2025-04-02 12:26:17.710765557,850,13.4,14.7,True,4655.87,5.48,23426,False
4638,6,93,3,2025-04-01 00:00:00,2025-04-02 10:24:00,2025-04-02 10:47:07.920394997,1650,34.8,34.4,True,8577.21,5.2,23253,False
4639,8,85,3,2025-04-01 22:00:00,2025-04-02 19:36:00,2025-04-02 19:59:26.939494793,1250,22.0,21.6,True,6928.86,5.54,4493,False
4640,4,88,3,2025-04-01 11:00:00,2025-04-02 02:30:00,2025-04-02 03:05:32.743005407,900,16.1,15.5,True,5312.8,5.9,24976,False
4641,4,75,3,2025-04-01 17:00:00,2025-04-02 08:30:00,2025-04-02 09:49:56.722400001,900,16.8,15.5,True,3969.07,4.41,20472,False
4642,2,81,3,2025-04-01 10:00:00,2025-04-01 17:06:00,2025-04-01 16:55:10.332972347,410,6.9,7.1,True,2186.52,5.33,6420,False
4643,2,88,3,2025-04-01 00:00:00,2025-04-01 07:06:00,2025-04-01 07:15:34.846091018,410,7.3,7.1,True,1658.09,4.04,18511,False
4644,9,98,4,2025-04-01 09:00:00,2025-04-02 16:12:00,2025-04-02 14:10:31.370351776,1500,29.2,31.2,True,4851.75,3.23,4845,False
4645,9,121,4,2025-04-01 12:00:00,2025-04-02 19:12:00,2025-04-02 17:12:05.029011269,1500,29.2,31.2,True,5756.94,3.84,18934,False
4646,3,98,4,2025-04-01 02:00:00,2025-04-02 18:48:00,2025-04-02 18:29:08.345310135,1960,40.5,40.8,True,7110.36,3.63,7234,False
4647,8,101,4,2025-04-01 15:00:00,2025-04-02 12:36:00,2025-04-02 11:01:23.948304353,1250,20.0,21.6,True,5087.72,4.07,6548,False
4648,3,106,4,2025-04-01 23:00:00,2025-04-03 15:48:00,2025-04-03 16:52:04.747227513,1960,41.9,40.8,True,7231.67,3.69,5519,False
4649,10,119,4,2025-04-01 04:00:00,2025-04-02 20:36:00,2025-04-02 23:56:34.978875910,1950,43.9,40.6,True,7359.03,3.77,19826,False
4650,12,97,4,2025-04-01 06:00:00,2025-04-04 02:48:00,2025-04-04 22:53:09.429965357,3300,88.9,68.8,False,13375.41,4.05,19786,False
4651,10,106,4,2025-04-01 14:00:00,2025-04-03 06:36:00,2025-04-03 13:13:23.710432862,1950,47.2,40.6,False,7416.6,3.8,5958,True
4652,5,99,4,2025-04-01 00:00:00,2025-04-04 00:54:00,2025-04-04 01:42:43.725916558,3500,73.7,72.9,True,13684.58,3.91,23721,False
4653,4,111,4,2025-04-01 18:00:00,2025-04-02 09:30:00,2025-04-02 10:40:45.535922939,900,16.7,15.5,True,3904.3,4.34,15272,False
4654,9,133,5,2025-04-01 12:00:00,2025-04-02 19:12:00,2025-04-03 02:35:05.119959612,1500,38.6,31.2,False,7310.51,4.87,27116,False
4655,9,132,5,2025-04-01 09:00:00,2025-04-02 16:12:00,2025-04-02 15:04:41.343951533,1500,30.1,31.2,True,7489.52,4.99,4206,False
4656,8,148,5,2025-04-01 11:00:00,2025-04-02 08:36:00,2025-04-02 08:43:37.534242374,1250,21.7,21.6,True,5549.63,4.44,7303,False
4657,9,128,5,2025-04-01 21:00:00,2025-04-03 04:12:00,2025-04-03 06:02:53.504565881,1500,33.0,31.2,True,6494.68,4.33,17452,True
4658,12,145,5,2025-04-01 03:00:00,2025-04-03 23:48:00,2025-04-04 04:06:27.032521248,3300,73.1,68.8,True,15653.09,4.74,36708,False
4659,10,142,5,2025-04-01 06:00:00,2025-04-02 22:36:00,2025-04-03 00:12:59.843151887,1950,42.2,40.6,True,9084.06,4.66,6202,False
4660,4,139,5,2025-04-01 08:00:00,2025-04-01 23:30:00,2025-04-02 04:10:37.556567580,900,20.2,15.5,False,4429.9,4.92,33911,False
4661,12,146,5,2025-04-01 11:00:00,2025-04-04 07:48:00,2025-04-05 05:51:07.096141654,3300,90.9,68.8,False,17053.69,5.17,5223,False
4662,7,142,5,2025-04-01 21:00:00,2025-04-02 11:42:00,2025-04-02 11:23:47.203881252,850,14.4,14.7,True,3886.46,4.57,7987,False
4663,12,142,5,2025-04-01 22:00:00,2025-04-04 18:48:00,2025-04-05 02:00:23.431027614,3300,76.0,68.8,True,17166.74,5.2,6367,False
4664,3,136,5,2025-04-01 06:00:00,2025-04-02 22:48:00,2025-04-03 09:40:39.656791586,1960,51.7,40.8,False,7575.91,3.87,4867,True
4665,5,126,5,2025-04-01 22:00:00,2025-04-04 22:54:00,2025-04-05 09:10:33.514814472,3500,83.2,72.9,True,15584.2,4.45,6015,False
4666,5,143,5,2025-04-01 05:00:00,2025-04-04 05:54:00,2025-04-03 20:38:16.015815578,3500,63.6,72.9,True,16466.06,4.7,18617,False
4667,2,19,1,2025-04-02 05:00:00,2025-04-02 12:06:00,2025-04-02 11:51:12.068168840,410,6.9,7.1,True,1416.14,3.45,24999,False
4668,10,10,1,2025-04-02 07:00:00,2025-04-03 23:36:00,2025-04-04 01:04:29.021212533,1950,42.1,40.6,True,8296.63,4.25,18739,False
4669,1,21,1,2025-04-02 22:00:00,2025-04-03 05:24:00,2025-04-03 06:17:04.554459153,430,8.3,7.4,True,1774.82,4.13,19276,False
4670,4,35,1,2025-04-02 22:00:00,2025-04-03 13:30:00,2025-04-03 13:57:40.002530001,900,16.0,15.5,True,4134.16,4.59,23235,False
4671,7,22,1,2025-04-02 11:00:00,2025-04-03 01:42:00,2025-04-03 03:52:09.154738730,850,16.9,14.7,True,3676.94,4.33,5232,False
4672,4,9,1,2025-04-02 03:00:00,2025-04-02 18:30:00,2025-04-02 18:27:55.079165050,900,15.5,15.5,True,3699.79,4.11,5489,False
4673,3,9,1,2025-04-02 07:00:00,2025-04-03 23:48:00,2025-04-04 00:33:47.597575845,1960,41.6,40.8,True,8692.18,4.43,7067,False
4674,4,24,1,2025-04-02 23:00:00,2025-04-03 14:30:00,2025-04-03 14:47:24.274018718,900,15.8,15.5,True,3667.59,4.08,5264,False
4675,11,9,1,2025-04-02 03:00:00,2025-04-05 12:12:00,2025-04-05 16:56:39.417315569,3900,85.9,81.2,True,16532.82,4.24,4832,False
4676,7,5,1,2025-04-02 08:00:00,2025-04-02 22:42:00,2025-04-02 22:36:40.590653332,850,14.6,14.7,True,3516.02,4.14,4528,False
4677,11,16,1,2025-04-02 02:00:00,2025-04-05 11:12:00,2025-04-05 15:39:44.997301918,3900,85.7,81.2,True,18176.8,4.66,7505,False
4678,8,35,1,2025-04-02 16:00:00,2025-04-03 13:36:00,2025-04-03 15:24:08.411812394,1250,23.4,21.6,True,5300.84,4.24,18241,False
4679,3,20,1,2025-04-02 14:00:00,2025-04-04 06:48:00,2025-04-04 06:20:54.422499202,1960,40.3,40.8,True,8127.17,4.15,15395,False
4680,5,1,1,2025-04-02 09:00:00,2025-04-05 09:54:00,2025-04-05 16:07:59.233507285,3500,79.1,72.9,True,14490.24,4.14,23414,True
4681,2,16,1,2025-04-02 14:00:00,2025-04-02 21:06:00,2025-04-02 21:22:32.330167930,410,7.4,7.1,True,1814.39,4.43,5439,False
4682,3,59,2,2025-04-02 18:00:00,2025-04-04 10:48:00,2025-04-04 15:27:38.726097630,1960,45.5,40.8,True,6491.13,3.31,16603,False
4683,11,67,2,2025-04-02 16:00:00,2025-04-06 01:12:00,2025-04-06 20:23:34.259861318,3900,100.4,81.2,False,11821.58,3.03,6202,False
4684,8,69,2,2025-04-02 01:00:00,2025-04-02 22:36:00,2025-04-03 08:03:44.785010020,1250,31.1,21.6,False,4626.84,3.7,18426,False
4685,11,48,2,2025-04-02 21:00:00,2025-04-06 06:12:00,2025-04-07 01:38:58.315386133,3900,100.6,81.2,False,13296.48,3.41,6000,False
4686,6,43,2,2025-04-02 14:00:00,2025-04-04 00:24:00,2025-04-04 09:31:52.279607663,1650,43.5,34.4,False,5415.98,3.28,5349,False
4687,11,51,2,2025-04-02 16:00:00,2025-04-06 01:12:00,2025-04-05 19:29:21.575716001,3900,75.5,81.2,True,14142.67,3.63,30377,False
4688,10,51,2,2025-04-02 00:00:00,2025-04-03 16:36:00,2025-04-03 22:51:15.616545563,1950,46.9,40.6,False,6385.85,3.27,35986,False
4689,2,62,2,2025-04-02 11:00:00,2025-04-02 18:06:00,2025-04-02 17:16:36.127712673,410,6.3,7.1,True,1380.89,3.37,25585,True
4690,2,45,2,2025-04-02 14:00:00,2025-04-02 21:06:00,2025-04-02 21:30:28.368896455,410,7.5,7.1,True,1288.27,3.14,23650,False
4691,1,65,2,2025-04-02 16:00:00,2025-04-02 23:24:00,2025-04-02 23:05:44.421998306,430,7.1,7.4,True,1541.2,3.58,5331,False
4692,9,48,2,2025-04-02 04:00:00,2025-04-03 11:12:00,2025-04-03 15:04:44.742089815,1500,35.1,31.2,True,4686.59,3.12,4759,True
4693,11,71,3,2025-04-02 08:00:00,2025-04-05 17:12:00,2025-04-05 18:37:00.099052237,3900,82.6,81.2,True,20147.51,5.17,4398,False
4694,11,82,3,2025-04-02 22:00:00,2025-04-06 07:12:00,2025-04-06 08:50:19.566423767,3900,82.8,81.2,True,18520.74,4.75,16414,False
4695,8,93,3,2025-04-02 00:00:00,2025-04-02 21:36:00,2025-04-02 20:57:39.916939930,1250,21.0,21.6,True,7610.21,6.09,18857,False
4696,12,84,3,2025-04-02 01:00:00,2025-04-04 21:48:00,2025-04-04 19:54:38.790749158,3300,66.9,68.8,True,17311.93,5.25,7683,False
4697,2,95,3,2025-04-02 13:00:00,2025-04-02 20:06:00,2025-04-02 20:15:49.780865642,410,7.3,7.1,True,2112.47,5.15,19621,False
4698,8,115,4,2025-04-02 13:00:00,2025-04-03 10:36:00,2025-04-03 09:22:00.689682856,1250,20.4,21.6,True,5000.48,4.0,18520,True
4699,12,102,4,2025-04-02 15:00:00,2025-04-05 11:48:00,2025-04-05 22:52:37.141846368,3300,79.9,68.8,False,9380.32,2.84,16554,False
4700,10,118,4,2025-04-02 07:00:00,2025-04-03 23:36:00,2025-04-04 03:29:25.234810660,1950,44.5,40.6,True,7496.2,3.84,22928,False
4701,10,103,4,2025-04-02 23:00:00,2025-04-04 15:36:00,2025-04-04 20:13:23.612607554,1950,45.2,40.6,True,7652.25,3.92,24112,False
4702,9,105,4,2025-04-02 17:00:00,2025-04-04 00:12:00,2025-04-04 01:36:58.107154797,1500,32.6,31.2,True,5492.7,3.66,6911,True
4703,8,110,4,2025-04-02 16:00:00,2025-04-03 13:36:00,2025-04-03 12:35:06.240596074,1250,20.6,21.6,True,5209.68,4.17,18690,False
4704,10,109,4,2025-04-02 03:00:00,2025-04-03 19:36:00,2025-04-03 19:32:45.276666243,1950,40.5,40.6,True,8679.62,4.45,27663,False
4705,6,106,4,2025-04-02 15:00:00,2025-04-04 01:24:00,2025-04-04 01:12:30.642369836,1650,34.2,34.4,True,6659.86,4.04,7836,False
4706,6,108,4,2025-04-02 18:00:00,2025-04-04 04:24:00,2025-04-04 06:03:38.234075709,1650,36.1,34.4,True,6472.47,3.92,29688,False
4707,9,113,4,2025-04-02 06:00:00,2025-04-03 13:12:00,2025-04-03 13:06:24.572513919,1500,31.1,31.2,True,5230.63,3.49,7602,False
4708,12,125,4,2025-04-02 14:00:00,2025-04-05 10:48:00,2025-04-05 03:25:19.284250573,3300,61.4,68.8,True,12011.54,3.64,5986,False
4709,8,137,5,2025-04-02 23:00:00,2025-04-03 20:36:00,2025-04-03 23:44:14.071927732,1250,24.7,21.6,True,5908.44,4.73,19040,False
4710,12,128,5,2025-04-02 03:00:00,2025-04-04 23:48:00,2025-04-05 00:37:04.322605227,3300,69.6,68.8,True,14313.58,4.34,13893,False
4711,11,127,5,2025-04-02 08:00:00,2025-04-05 17:12:00,2025-04-06 09:12:18.800375047,3900,97.2,81.2,False,18341.89,4.7,7208,True
4712,8,145,5,2025-04-02 04:00:00,2025-04-03 01:36:00,2025-04-03 00:38:37.159592395,1250,20.6,21.6,True,6485.69,5.19,25388,False
4713,4,138,5,2025-04-02 18:00:00,2025-04-03 09:30:00,2025-04-03 13:05:59.274592544,900,19.1,15.5,False,4381.45,4.87,31284,False
4714,4,136,5,2025-04-02 19:00:00,2025-04-03 10:30:00,2025-04-03 17:17:57.618959003,900,22.3,15.5,False,4352.19,4.84,4387,False
4715,9,147,5,2025-04-02 01:00:00,2025-04-03 08:12:00,2025-04-03 07:44:05.211858438,1500,30.7,31.2,True,7877.57,5.25,24104,False
4716,9,130,5,2025-04-02 17:00:00,2025-04-04 00:12:00,2025-04-03 14:50:24.000000000,1500,21.8,31.2,True,7548.38,5.03,4021,False
4717,10,34,1,2025-04-03 08:00:00,2025-04-05 00:36:00,2025-04-05 00:32:56.413055046,1950,40.5,40.6,True,7869.47,4.04,23671,True
4718,2,22,1,2025-04-03 13:00:00,2025-04-03 20:06:00,2025-04-03 20:28:53.837461740,410,7.5,7.1,True,1527.35,3.73,7321,False
